"BehaviorSpace results (NetLogo 5.1.0)"
"task2.nlogo"
"PD HD neighborhood cost"
"12/19/2014 22:06:34:325 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","game","cost","initial_propD","benefit","baseline_fitness","neighborhood","play_spatial","[step]","count patches with [strategy_current = ""C""] / count patches"
"1710","""HD""","0.88","0.5","1","0","""moore_r=3""","true","500","0.1496"
"1720","""HD""","0.9","0.5","1","0","""moore_r=1""","true","420","0"
"1721","""HD""","0.9","0.5","1","0","""moore_r=1""","true","199","0"
"1722","""HD""","0.9","0.5","1","0","""moore_r=1""","true","266","0"
"1723","""HD""","0.9","0.5","1","0","""von neumann_r=1""","true","138","0"
"1724","""HD""","0.9","0.5","1","0","""von neumann_r=1""","true","155","0"
"1725","""HD""","0.9","0.5","1","0","""von neumann_r=1""","true","154","0"
"1717","""HD""","0.89","0.5","1","0","""moore_r=3""","true","500","0.1388"
"1718","""HD""","0.89","0.5","1","0","""moore_r=3""","true","500","0.138"
"1719","""HD""","0.89","0.5","1","0","""moore_r=3""","true","500","0.1324"
"1729","""HD""","0.91","0.5","1","0","""moore_r=1""","true","173","0"
"1730","""HD""","0.91","0.5","1","0","""moore_r=1""","true","220","0"
"1731","""HD""","0.91","0.5","1","0","""moore_r=1""","true","210","0"
"1732","""HD""","0.91","0.5","1","0","""von neumann_r=1""","true","116","0"
"1733","""HD""","0.91","0.5","1","0","""von neumann_r=1""","true","127","0"
"1734","""HD""","0.91","0.5","1","0","""von neumann_r=1""","true","249","0"
"1726","""HD""","0.9","0.5","1","0","""moore_r=3""","true","500","0.1136"
"1727","""HD""","0.9","0.5","1","0","""moore_r=3""","true","500","0.122"
"1728","""HD""","0.9","0.5","1","0","""moore_r=3""","true","500","0.1188"
"1738","""HD""","0.92","0.5","1","0","""moore_r=1""","true","240","0"
"1739","""HD""","0.92","0.5","1","0","""moore_r=1""","true","226","0"
"1740","""HD""","0.92","0.5","1","0","""moore_r=1""","true","149","0"
"1741","""HD""","0.92","0.5","1","0","""von neumann_r=1""","true","182","0"
"1742","""HD""","0.92","0.5","1","0","""von neumann_r=1""","true","166","0"
"1743","""HD""","0.92","0.5","1","0","""von neumann_r=1""","true","193","0"
"1735","""HD""","0.91","0.5","1","0","""moore_r=3""","true","500","0.1032"
"1736","""HD""","0.91","0.5","1","0","""moore_r=3""","true","500","0.104"
"1737","""HD""","0.91","0.5","1","0","""moore_r=3""","true","500","0.1052"
"1747","""HD""","0.93","0.5","1","0","""moore_r=1""","true","150","0"
"1748","""HD""","0.93","0.5","1","0","""moore_r=1""","true","130","0"
"1749","""HD""","0.93","0.5","1","0","""moore_r=1""","true","156","0"
"1750","""HD""","0.93","0.5","1","0","""von neumann_r=1""","true","281","0"
"1751","""HD""","0.93","0.5","1","0","""von neumann_r=1""","true","154","0"
"1752","""HD""","0.93","0.5","1","0","""von neumann_r=1""","true","126","0"
"1744","""HD""","0.92","0.5","1","0","""moore_r=3""","true","500","0.0896"
"1745","""HD""","0.92","0.5","1","0","""moore_r=3""","true","500","0.0904"
"1746","""HD""","0.92","0.5","1","0","""moore_r=3""","true","500","0.0904"
"1756","""HD""","0.94","0.5","1","0","""moore_r=1""","true","129","0"
"1757","""HD""","0.94","0.5","1","0","""moore_r=1""","true","99","0"
"1758","""HD""","0.94","0.5","1","0","""moore_r=1""","true","149","0"
"1759","""HD""","0.94","0.5","1","0","""von neumann_r=1""","true","108","0"
"1760","""HD""","0.94","0.5","1","0","""von neumann_r=1""","true","133","0"
"1761","""HD""","0.94","0.5","1","0","""von neumann_r=1""","true","251","0"
"1753","""HD""","0.93","0.5","1","0","""moore_r=3""","true","500","0.0704"
"1754","""HD""","0.93","0.5","1","0","""moore_r=3""","true","500","0.0692"
"1755","""HD""","0.93","0.5","1","0","""moore_r=3""","true","500","0.0692"
"1765","""HD""","0.95","0.5","1","0","""moore_r=1""","true","91","0"
"1766","""HD""","0.95","0.5","1","0","""moore_r=1""","true","108","0"
"1767","""HD""","0.95","0.5","1","0","""moore_r=1""","true","117","0"
"1768","""HD""","0.95","0.5","1","0","""von neumann_r=1""","true","227","0"
"1769","""HD""","0.95","0.5","1","0","""von neumann_r=1""","true","221","0"
"1770","""HD""","0.95","0.5","1","0","""von neumann_r=1""","true","166","0"
"1762","""HD""","0.94","0.5","1","0","""moore_r=3""","true","500","0.0492"
"1763","""HD""","0.94","0.5","1","0","""moore_r=3""","true","500","0.0492"
"1764","""HD""","0.94","0.5","1","0","""moore_r=3""","true","500","0.0508"
"1774","""HD""","0.96","0.5","1","0","""moore_r=1""","true","75","0"
"1775","""HD""","0.96","0.5","1","0","""moore_r=1""","true","88","0"
"1776","""HD""","0.96","0.5","1","0","""moore_r=1""","true","91","0"
"1777","""HD""","0.96","0.5","1","0","""von neumann_r=1""","true","325","0"
"1778","""HD""","0.96","0.5","1","0","""von neumann_r=1""","true","138","0"
"1779","""HD""","0.96","0.5","1","0","""von neumann_r=1""","true","274","0"
"1771","""HD""","0.95","0.5","1","0","""moore_r=3""","true","500","0.0284"
"1772","""HD""","0.95","0.5","1","0","""moore_r=3""","true","500","0.0356"
"1773","""HD""","0.95","0.5","1","0","""moore_r=3""","true","500","0.0352"
"1783","""HD""","0.97","0.5","1","0","""moore_r=1""","true","88","0"
"1784","""HD""","0.97","0.5","1","0","""moore_r=1""","true","71","0"
"1785","""HD""","0.97","0.5","1","0","""moore_r=1""","true","115","0"
"1786","""HD""","0.97","0.5","1","0","""von neumann_r=1""","true","231","0"
"1787","""HD""","0.97","0.5","1","0","""von neumann_r=1""","true","264","0"
"1780","""HD""","0.96","0.5","1","0","""moore_r=3""","true","500","0.0128"
"1788","""HD""","0.97","0.5","1","0","""von neumann_r=1""","true","204","0"
"1781","""HD""","0.96","0.5","1","0","""moore_r=3""","true","500","0.0104"
"1782","""HD""","0.96","0.5","1","0","""moore_r=3""","true","500","0.0116"
"1792","""HD""","0.98","0.5","1","0","""moore_r=1""","true","74","0"
"1793","""HD""","0.98","0.5","1","0","""moore_r=1""","true","62","0"
"1794","""HD""","0.98","0.5","1","0","""moore_r=1""","true","72","0"
"1795","""HD""","0.98","0.5","1","0","""von neumann_r=1""","true","205","0"
"1796","""HD""","0.98","0.5","1","0","""von neumann_r=1""","true","254","0"
"1789","""HD""","0.97","0.5","1","0","""moore_r=3""","true","500","8.0E-4"
"1790","""HD""","0.97","0.5","1","0","""moore_r=3""","true","500","8.0E-4"
"1797","""HD""","0.98","0.5","1","0","""von neumann_r=1""","true","295","0"
"1798","""HD""","0.98","0.5","1","0","""moore_r=3""","true","195","0"
"1801","""HD""","0.99","0.5","1","0","""moore_r=1""","true","57","0"
"1802","""HD""","0.99","0.5","1","0","""moore_r=1""","true","63","0"
"1803","""HD""","0.99","0.5","1","0","""moore_r=1""","true","63","0"
"1791","""HD""","0.97","0.5","1","0","""moore_r=3""","true","500","0.0024"
"1804","""HD""","0.99","0.5","1","0","""von neumann_r=1""","true","500","0.0080"
"1805","""HD""","0.99","0.5","1","0","""von neumann_r=1""","true","500","0.0032"
"1799","""HD""","0.98","0.5","1","0","""moore_r=3""","true","293","0"
"1806","""HD""","0.99","0.5","1","0","""von neumann_r=1""","true","500","0.0016"
"1800","""HD""","0.98","0.5","1","0","""moore_r=3""","true","324","0"
"1810","""HD""","1","0.5","1","0","""moore_r=1""","true","62","0"
"1811","""HD""","1","0.5","1","0","""moore_r=1""","true","55","0"
"1812","""HD""","1","0.5","1","0","""moore_r=1""","true","58","0"
"1813","""HD""","1","0.5","1","0","""von neumann_r=1""","true","500","0.016"
"1808","""HD""","0.99","0.5","1","0","""moore_r=3""","true","185","0"
"1807","""HD""","0.99","0.5","1","0","""moore_r=3""","true","238","0"
"1814","""HD""","1","0.5","1","0","""von neumann_r=1""","true","500","0.024"
"1815","""HD""","1","0.5","1","0","""von neumann_r=1""","true","500","0.0208"
"1809","""HD""","0.99","0.5","1","0","""moore_r=3""","true","270","0"
"1817","""HD""","1","0.5","1","0","""moore_r=3""","true","161","0"
"1816","""HD""","1","0.5","1","0","""moore_r=3""","true","192","0"
"1818","""HD""","1","0.5","1","0","""moore_r=3""","true","179","0"
