"BehaviorSpace results (NetLogo 5.1.0)"
"task2.nlogo"
"PD HD neighborhood cost"
"12/17/2014 23:21:36:759 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","game","cost","initial_propD","benefit","baseline_fitness","neighborhood","play_spatial","[step]","count patches with [strategy_current = ""C""]"
"345","""PD""","0.21","0.01","1","0","""von neumann_r=1""","true","1000","6"
"347","""PD""","0.21","0.01","1","0","""von neumann_r=1""","true","881","0"
"348","""PD""","0.21","0.01","1","0","""von neumann_r=1""","true","877","0"
"349","""PD""","0.21","0.01","1","0","""von neumann_r=1""","true","1000","4"
"350","""PD""","0.21","0.01","1","0","""von neumann_r=1""","true","862","0"
"354","""PD""","0.21","0.01","1","0","""moore_r=3""","true","298","0"
"352","""PD""","0.21","0.01","1","0","""moore_r=3""","true","376","0"
"353","""PD""","0.21","0.01","1","0","""moore_r=3""","true","391","0"
"351","""PD""","0.21","0.01","1","0","""moore_r=3""","true","561","0"
"357","""PD""","0.21","0.01","1","0","""moore_r=3""","true","332","0"
"355","""PD""","0.21","0.01","1","0","""moore_r=3""","true","502","0"
"358","""PD""","0.21","0.01","1","0","""moore_r=3""","true","306","0"
"356","""PD""","0.21","0.01","1","0","""moore_r=3""","true","477","0"
"361","""PD""","0.22","0.01","1","0","""moore_r=1""","true","611","0"
"362","""PD""","0.22","0.01","1","0","""moore_r=1""","true","982","0"
"364","""PD""","0.22","0.01","1","0","""moore_r=1""","true","809","0"
"363","""PD""","0.22","0.01","1","0","""moore_r=1""","true","1000","15"
"359","""PD""","0.21","0.01","1","0","""moore_r=3""","true","477","0"
"365","""PD""","0.22","0.01","1","0","""moore_r=1""","true","1000","9"
"366","""PD""","0.22","0.01","1","0","""moore_r=1""","true","841","0"
"367","""PD""","0.22","0.01","1","0","""moore_r=1""","true","594","0"
"368","""PD""","0.22","0.01","1","0","""moore_r=1""","true","849","0"
"370","""PD""","0.22","0.01","1","0","""moore_r=1""","true","756","0"
"369","""PD""","0.22","0.01","1","0","""moore_r=1""","true","916","0"
"371","""PD""","0.22","0.01","1","0","""von neumann_r=1""","true","1000","4"
"372","""PD""","0.22","0.01","1","0","""von neumann_r=1""","true","832","0"
"360","""PD""","0.21","0.01","1","0","""moore_r=3""","true","630","0"
"374","""PD""","0.22","0.01","1","0","""von neumann_r=1""","true","904","0"
"375","""PD""","0.22","0.01","1","0","""von neumann_r=1""","true","876","0"
"373","""PD""","0.22","0.01","1","0","""von neumann_r=1""","true","1000","11"
"376","""PD""","0.22","0.01","1","0","""von neumann_r=1""","true","922","0"
"378","""PD""","0.22","0.01","1","0","""von neumann_r=1""","true","1000","5"
"377","""PD""","0.22","0.01","1","0","""von neumann_r=1""","true","972","0"
"379","""PD""","0.22","0.01","1","0","""von neumann_r=1""","true","866","0"
"380","""PD""","0.22","0.01","1","0","""von neumann_r=1""","true","861","0"
"381","""PD""","0.22","0.01","1","0","""moore_r=3""","true","385","0"
"382","""PD""","0.22","0.01","1","0","""moore_r=3""","true","424","0"
"384","""PD""","0.22","0.01","1","0","""moore_r=3""","true","436","0"
"383","""PD""","0.22","0.01","1","0","""moore_r=3""","true","481","0"
"385","""PD""","0.22","0.01","1","0","""moore_r=3""","true","354","0"
"388","""PD""","0.22","0.01","1","0","""moore_r=3""","true","316","0"
"386","""PD""","0.22","0.01","1","0","""moore_r=3""","true","392","0"
"391","""PD""","0.23","0.01","1","0","""moore_r=1""","true","709","0"
"389","""PD""","0.22","0.01","1","0","""moore_r=3""","true","300","0"
"387","""PD""","0.22","0.01","1","0","""moore_r=3""","true","500","0"
"392","""PD""","0.23","0.01","1","0","""moore_r=1""","true","796","0"
"393","""PD""","0.23","0.01","1","0","""moore_r=1""","true","584","0"
"394","""PD""","0.23","0.01","1","0","""moore_r=1""","true","634","0"
"395","""PD""","0.23","0.01","1","0","""moore_r=1""","true","838","0"
"396","""PD""","0.23","0.01","1","0","""moore_r=1""","true","675","0"
"397","""PD""","0.23","0.01","1","0","""moore_r=1""","true","537","0"
"390","""PD""","0.22","0.01","1","0","""moore_r=3""","true","352","0"
"399","""PD""","0.23","0.01","1","0","""moore_r=1""","true","628","0"
"400","""PD""","0.23","0.01","1","0","""moore_r=1""","true","599","0"
"398","""PD""","0.23","0.01","1","0","""moore_r=1""","true","898","0"
"402","""PD""","0.23","0.01","1","0","""von neumann_r=1""","true","1000","4"
"403","""PD""","0.23","0.01","1","0","""von neumann_r=1""","true","1000","4"
"404","""PD""","0.23","0.01","1","0","""von neumann_r=1""","true","902","0"
"401","""PD""","0.23","0.01","1","0","""von neumann_r=1""","true","1000","6"
"405","""PD""","0.23","0.01","1","0","""von neumann_r=1""","true","1000","34"
"406","""PD""","0.23","0.01","1","0","""von neumann_r=1""","true","901","0"
"407","""PD""","0.23","0.01","1","0","""von neumann_r=1""","true","1000","4"
"408","""PD""","0.23","0.01","1","0","""von neumann_r=1""","true","915","0"
"409","""PD""","0.23","0.01","1","0","""von neumann_r=1""","true","1000","195"
"410","""PD""","0.23","0.01","1","0","""von neumann_r=1""","true","1000","8"
"413","""PD""","0.23","0.01","1","0","""moore_r=3""","true","261","0"
"411","""PD""","0.23","0.01","1","0","""moore_r=3""","true","320","0"
"414","""PD""","0.23","0.01","1","0","""moore_r=3""","true","274","0"
"412","""PD""","0.23","0.01","1","0","""moore_r=3""","true","357","0"
"415","""PD""","0.23","0.01","1","0","""moore_r=3""","true","315","0"
"418","""PD""","0.23","0.01","1","0","""moore_r=3""","true","323","0"
"416","""PD""","0.23","0.01","1","0","""moore_r=3""","true","355","0"
"417","""PD""","0.23","0.01","1","0","""moore_r=3""","true","369","0"
"421","""PD""","0.24","0.01","1","0","""moore_r=1""","true","746","0"
"422","""PD""","0.24","0.01","1","0","""moore_r=1""","true","474","0"
"423","""PD""","0.24","0.01","1","0","""moore_r=1""","true","574","0"
"424","""PD""","0.24","0.01","1","0","""moore_r=1""","true","482","0"
"419","""PD""","0.23","0.01","1","0","""moore_r=3""","true","355","0"
"426","""PD""","0.24","0.01","1","0","""moore_r=1""","true","739","0"
"425","""PD""","0.24","0.01","1","0","""moore_r=1""","true","997","0"
"420","""PD""","0.23","0.01","1","0","""moore_r=3""","true","317","0"
"428","""PD""","0.24","0.01","1","0","""moore_r=1""","true","564","0"
"427","""PD""","0.24","0.01","1","0","""moore_r=1""","true","932","0"
"429","""PD""","0.24","0.01","1","0","""moore_r=1""","true","940","0"
"431","""PD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","13"
"432","""PD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","16"
"430","""PD""","0.24","0.01","1","0","""moore_r=1""","true","836","0"
"433","""PD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","13"
"435","""PD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","19"
"434","""PD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","12"
"436","""PD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","24"
"437","""PD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","66"
"438","""PD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","8"
"439","""PD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","22"
"440","""PD""","0.24","0.01","1","0","""von neumann_r=1""","true","1000","54"
"442","""PD""","0.24","0.01","1","0","""moore_r=3""","true","243","0"
"443","""PD""","0.24","0.01","1","0","""moore_r=3""","true","247","0"
"441","""PD""","0.24","0.01","1","0","""moore_r=3""","true","350","0"
"444","""PD""","0.24","0.01","1","0","""moore_r=3""","true","267","0"
"445","""PD""","0.24","0.01","1","0","""moore_r=3""","true","211","0"
"446","""PD""","0.24","0.01","1","0","""moore_r=3""","true","298","0"
"448","""PD""","0.24","0.01","1","0","""moore_r=3""","true","242","0"
"447","""PD""","0.24","0.01","1","0","""moore_r=3""","true","267","0"
"452","""PD""","0.25","0.01","1","0","""moore_r=1""","true","742","0"
"451","""PD""","0.25","0.01","1","0","""moore_r=1""","true","626","0"
"453","""PD""","0.25","0.01","1","0","""moore_r=1""","true","715","0"
"454","""PD""","0.25","0.01","1","0","""moore_r=1""","true","705","0"
"455","""PD""","0.25","0.01","1","0","""moore_r=1""","true","510","0"
"449","""PD""","0.24","0.01","1","0","""moore_r=3""","true","434","0"
"450","""PD""","0.24","0.01","1","0","""moore_r=3""","true","286","0"
"459","""PD""","0.25","0.01","1","0","""moore_r=1""","true","480","0"
"457","""PD""","0.25","0.01","1","0","""moore_r=1""","true","664","0"
"458","""PD""","0.25","0.01","1","0","""moore_r=1""","true","697","0"
"456","""PD""","0.25","0.01","1","0","""moore_r=1""","true","915","0"
"460","""PD""","0.25","0.01","1","0","""moore_r=1""","true","545","0"
"462","""PD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","54"
"461","""PD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","76"
"464","""PD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","68"
"463","""PD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","64"
"465","""PD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","40"
"466","""PD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","76"
"467","""PD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","81"
"469","""PD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","144"
"468","""PD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","68"
"470","""PD""","0.25","0.01","1","0","""von neumann_r=1""","true","1000","64"
"472","""PD""","0.25","0.01","1","0","""moore_r=3""","true","262","0"
"473","""PD""","0.25","0.01","1","0","""moore_r=3""","true","224","0"
"471","""PD""","0.25","0.01","1","0","""moore_r=3""","true","266","0"
"474","""PD""","0.25","0.01","1","0","""moore_r=3""","true","217","0"
"476","""PD""","0.25","0.01","1","0","""moore_r=3""","true","213","0"
"475","""PD""","0.25","0.01","1","0","""moore_r=3""","true","258","0"
"477","""PD""","0.25","0.01","1","0","""moore_r=3""","true","268","0"
"481","""PD""","0.26","0.01","1","0","""moore_r=1""","true","404","0"
"478","""PD""","0.25","0.01","1","0","""moore_r=3""","true","316","0"
"482","""PD""","0.26","0.01","1","0","""moore_r=1""","true","587","0"
"483","""PD""","0.26","0.01","1","0","""moore_r=1""","true","622","0"
"484","""PD""","0.26","0.01","1","0","""moore_r=1""","true","415","0"
"480","""PD""","0.25","0.01","1","0","""moore_r=3""","true","227","0"
"485","""PD""","0.26","0.01","1","0","""moore_r=1""","true","578","0"
"486","""PD""","0.26","0.01","1","0","""moore_r=1""","true","470","0"
"487","""PD""","0.26","0.01","1","0","""moore_r=1""","true","390","0"
"488","""PD""","0.26","0.01","1","0","""moore_r=1""","true","653","0"
"479","""PD""","0.25","0.01","1","0","""moore_r=3""","true","347","0"
"490","""PD""","0.26","0.01","1","0","""moore_r=1""","true","565","0"
"489","""PD""","0.26","0.01","1","0","""moore_r=1""","true","663","0"
"491","""PD""","0.26","0.01","1","0","""von neumann_r=1""","true","666","0"
"493","""PD""","0.26","0.01","1","0","""von neumann_r=1""","true","1000","17"
"494","""PD""","0.26","0.01","1","0","""von neumann_r=1""","true","695","0"
"492","""PD""","0.26","0.01","1","0","""von neumann_r=1""","true","757","0"
"495","""PD""","0.26","0.01","1","0","""von neumann_r=1""","true","777","0"
"496","""PD""","0.26","0.01","1","0","""von neumann_r=1""","true","739","0"
"498","""PD""","0.26","0.01","1","0","""von neumann_r=1""","true","726","0"
"497","""PD""","0.26","0.01","1","0","""von neumann_r=1""","true","1000","16"
"500","""PD""","0.26","0.01","1","0","""von neumann_r=1""","true","762","0"
"499","""PD""","0.26","0.01","1","0","""von neumann_r=1""","true","924","0"
"504","""PD""","0.26","0.01","1","0","""moore_r=3""","true","180","0"
"502","""PD""","0.26","0.01","1","0","""moore_r=3""","true","241","0"
"501","""PD""","0.26","0.01","1","0","""moore_r=3""","true","282","0"
"503","""PD""","0.26","0.01","1","0","""moore_r=3""","true","277","0"
"506","""PD""","0.26","0.01","1","0","""moore_r=3""","true","234","0"
"505","""PD""","0.26","0.01","1","0","""moore_r=3""","true","240","0"
"508","""PD""","0.26","0.01","1","0","""moore_r=3""","true","203","0"
"511","""PD""","0.27","0.01","1","0","""moore_r=1""","true","327","0"
"507","""PD""","0.26","0.01","1","0","""moore_r=3""","true","294","0"
"512","""PD""","0.27","0.01","1","0","""moore_r=1""","true","575","0"
"513","""PD""","0.27","0.01","1","0","""moore_r=1""","true","422","0"
"514","""PD""","0.27","0.01","1","0","""moore_r=1""","true","502","0"
"516","""PD""","0.27","0.01","1","0","""moore_r=1""","true","469","0"
"517","""PD""","0.27","0.01","1","0","""moore_r=1""","true","351","0"
"510","""PD""","0.26","0.01","1","0","""moore_r=3""","true","242","0"
"515","""PD""","0.27","0.01","1","0","""moore_r=1""","true","779","0"
"509","""PD""","0.26","0.01","1","0","""moore_r=3""","true","282","0"
"518","""PD""","0.27","0.01","1","0","""moore_r=1""","true","554","0"
"519","""PD""","0.27","0.01","1","0","""moore_r=1""","true","503","0"
"520","""PD""","0.27","0.01","1","0","""moore_r=1""","true","384","0"
"521","""PD""","0.27","0.01","1","0","""von neumann_r=1""","true","692","0"
"522","""PD""","0.27","0.01","1","0","""von neumann_r=1""","true","718","0"
"523","""PD""","0.27","0.01","1","0","""von neumann_r=1""","true","710","0"
"526","""PD""","0.27","0.01","1","0","""von neumann_r=1""","true","445","0"
"524","""PD""","0.27","0.01","1","0","""von neumann_r=1""","true","723","0"
"525","""PD""","0.27","0.01","1","0","""von neumann_r=1""","true","709","0"
"527","""PD""","0.27","0.01","1","0","""von neumann_r=1""","true","849","0"
"528","""PD""","0.27","0.01","1","0","""von neumann_r=1""","true","890","0"
"530","""PD""","0.27","0.01","1","0","""von neumann_r=1""","true","676","0"
"529","""PD""","0.27","0.01","1","0","""von neumann_r=1""","true","647","0"
"532","""PD""","0.27","0.01","1","0","""moore_r=3""","true","149","0"
"533","""PD""","0.27","0.01","1","0","""moore_r=3""","true","168","0"
"531","""PD""","0.27","0.01","1","0","""moore_r=3""","true","193","0"
"534","""PD""","0.27","0.01","1","0","""moore_r=3""","true","209","0"
"535","""PD""","0.27","0.01","1","0","""moore_r=3""","true","134","0"
"536","""PD""","0.27","0.01","1","0","""moore_r=3""","true","193","0"
"539","""PD""","0.27","0.01","1","0","""moore_r=3""","true","190","0"
"541","""PD""","0.28","0.01","1","0","""moore_r=1""","true","402","0"
"537","""PD""","0.27","0.01","1","0","""moore_r=3""","true","301","0"
"538","""PD""","0.27","0.01","1","0","""moore_r=3""","true","309","0"
"542","""PD""","0.28","0.01","1","0","""moore_r=1""","true","437","0"
"543","""PD""","0.28","0.01","1","0","""moore_r=1""","true","352","0"
"545","""PD""","0.28","0.01","1","0","""moore_r=1""","true","282","0"
"540","""PD""","0.27","0.01","1","0","""moore_r=3""","true","209","0"
"544","""PD""","0.28","0.01","1","0","""moore_r=1""","true","385","0"
"546","""PD""","0.28","0.01","1","0","""moore_r=1""","true","440","0"
"547","""PD""","0.28","0.01","1","0","""moore_r=1""","true","441","0"
"548","""PD""","0.28","0.01","1","0","""moore_r=1""","true","359","0"
"550","""PD""","0.28","0.01","1","0","""moore_r=1""","true","418","0"
"549","""PD""","0.28","0.01","1","0","""moore_r=1""","true","461","0"
"551","""PD""","0.28","0.01","1","0","""von neumann_r=1""","true","546","0"
"552","""PD""","0.28","0.01","1","0","""von neumann_r=1""","true","524","0"
"553","""PD""","0.28","0.01","1","0","""von neumann_r=1""","true","613","0"
"554","""PD""","0.28","0.01","1","0","""von neumann_r=1""","true","564","0"
"556","""PD""","0.28","0.01","1","0","""von neumann_r=1""","true","493","0"
"555","""PD""","0.28","0.01","1","0","""von neumann_r=1""","true","797","0"
"557","""PD""","0.28","0.01","1","0","""von neumann_r=1""","true","556","0"
"560","""PD""","0.28","0.01","1","0","""von neumann_r=1""","true","682","0"
"559","""PD""","0.28","0.01","1","0","""von neumann_r=1""","true","660","0"
"558","""PD""","0.28","0.01","1","0","""von neumann_r=1""","true","578","0"
"562","""PD""","0.28","0.01","1","0","""moore_r=3""","true","143","0"
"561","""PD""","0.28","0.01","1","0","""moore_r=3""","true","182","0"
"564","""PD""","0.28","0.01","1","0","""moore_r=3""","true","255","0"
"563","""PD""","0.28","0.01","1","0","""moore_r=3""","true","289","0"
"566","""PD""","0.28","0.01","1","0","""moore_r=3""","true","150","0"
"565","""PD""","0.28","0.01","1","0","""moore_r=3""","true","259","0"
"567","""PD""","0.28","0.01","1","0","""moore_r=3""","true","153","0"
"571","""PD""","0.29","0.01","1","0","""moore_r=1""","true","255","0"
"569","""PD""","0.28","0.01","1","0","""moore_r=3""","true","159","0"
"572","""PD""","0.29","0.01","1","0","""moore_r=1""","true","397","0"
"573","""PD""","0.29","0.01","1","0","""moore_r=1""","true","369","0"
"568","""PD""","0.28","0.01","1","0","""moore_r=3""","true","230","0"
"574","""PD""","0.29","0.01","1","0","""moore_r=1""","true","293","0"
"575","""PD""","0.29","0.01","1","0","""moore_r=1""","true","482","0"
"576","""PD""","0.29","0.01","1","0","""moore_r=1""","true","403","0"
"577","""PD""","0.29","0.01","1","0","""moore_r=1""","true","269","0"
"570","""PD""","0.28","0.01","1","0","""moore_r=3""","true","240","0"
"579","""PD""","0.29","0.01","1","0","""moore_r=1""","true","314","0"
"578","""PD""","0.29","0.01","1","0","""moore_r=1""","true","352","0"
"580","""PD""","0.29","0.01","1","0","""moore_r=1""","true","319","0"
"581","""PD""","0.29","0.01","1","0","""von neumann_r=1""","true","615","0"
"583","""PD""","0.29","0.01","1","0","""von neumann_r=1""","true","513","0"
"582","""PD""","0.29","0.01","1","0","""von neumann_r=1""","true","622","0"
"585","""PD""","0.29","0.01","1","0","""von neumann_r=1""","true","570","0"
"584","""PD""","0.29","0.01","1","0","""von neumann_r=1""","true","565","0"
"586","""PD""","0.29","0.01","1","0","""von neumann_r=1""","true","559","0"
"587","""PD""","0.29","0.01","1","0","""von neumann_r=1""","true","483","0"
"588","""PD""","0.29","0.01","1","0","""von neumann_r=1""","true","512","0"
"590","""PD""","0.29","0.01","1","0","""von neumann_r=1""","true","509","0"
"589","""PD""","0.29","0.01","1","0","""von neumann_r=1""","true","748","0"
"591","""PD""","0.29","0.01","1","0","""moore_r=3""","true","167","0"
"592","""PD""","0.29","0.01","1","0","""moore_r=3""","true","232","0"
"593","""PD""","0.29","0.01","1","0","""moore_r=3""","true","268","0"
"594","""PD""","0.29","0.01","1","0","""moore_r=3""","true","251","0"
"595","""PD""","0.29","0.01","1","0","""moore_r=3""","true","187","0"
"596","""PD""","0.29","0.01","1","0","""moore_r=3""","true","157","0"
"598","""PD""","0.29","0.01","1","0","""moore_r=3""","true","166","0"
"597","""PD""","0.29","0.01","1","0","""moore_r=3""","true","174","0"
"600","""PD""","0.29","0.01","1","0","""moore_r=3""","true","156","0"
"602","""PD""","0.3","0.01","1","0","""moore_r=1""","true","296","0"
"601","""PD""","0.3","0.01","1","0","""moore_r=1""","true","325","0"
"603","""PD""","0.3","0.01","1","0","""moore_r=1""","true","301","0"
"604","""PD""","0.3","0.01","1","0","""moore_r=1""","true","355","0"
"605","""PD""","0.3","0.01","1","0","""moore_r=1""","true","236","0"
"599","""PD""","0.29","0.01","1","0","""moore_r=3""","true","255","0"
"606","""PD""","0.3","0.01","1","0","""moore_r=1""","true","405","0"
"607","""PD""","0.3","0.01","1","0","""moore_r=1""","true","311","0"
"608","""PD""","0.3","0.01","1","0","""moore_r=1""","true","315","0"
"609","""PD""","0.3","0.01","1","0","""moore_r=1""","true","241","0"
"610","""PD""","0.3","0.01","1","0","""moore_r=1""","true","330","0"
"613","""PD""","0.3","0.01","1","0","""von neumann_r=1""","true","419","0"
"614","""PD""","0.3","0.01","1","0","""von neumann_r=1""","true","404","0"
"611","""PD""","0.3","0.01","1","0","""von neumann_r=1""","true","665","0"
"612","""PD""","0.3","0.01","1","0","""von neumann_r=1""","true","510","0"
"615","""PD""","0.3","0.01","1","0","""von neumann_r=1""","true","369","0"
"616","""PD""","0.3","0.01","1","0","""von neumann_r=1""","true","503","0"
