"x","C","color","p1","x","D","color","p2"
"19078","0.4068","105","true","19078","0.5932","15","true"
"19079","0.402","105","true","19079","0.598","15","true"
"19080","0.3936","105","true","19080","0.6064","15","true"
"19081","0.4076","105","true","19081","0.5924","15","true"
"19082","0.3928","105","true","19082","0.6072","15","true"
"19083","0.4092","105","true","19083","0.5908","15","true"
"19084","0.3916","105","true","19084","0.6084","15","true"
"19085","0.4096","105","true","19085","0.5904","15","true"
"19086","0.3928","105","true","19086","0.6072","15","true"
"19087","0.3996","105","true","19087","0.6004","15","true"
"19088","0.3888","105","true","19088","0.6112","15","true"
"19089","0.4024","105","true","19089","0.5976","15","true"
"19090","0.396","105","true","19090","0.604","15","true"
"19091","0.3764","105","true","19091","0.6236","15","true"
"19092","0.4036","105","true","19092","0.5964","15","true"
"19093","0.396","105","true","19093","0.604","15","true"
"19094","0.3884","105","true","19094","0.6116","15","true"
"19095","0.3916","105","true","19095","0.6084","15","true"
"19096","0.3972","105","true","19096","0.6028","15","true"
"19097","0.4044","105","true","19097","0.5956","15","true"
"19098","0.384","105","true","19098","0.616","15","true"
"19099","0.4156","105","true","19099","0.5844","15","true"
"19100","0.4204","105","true","19100","0.5796","15","true"
"19101","0.4076","105","true","19101","0.5924","15","true"
"19102","0.392","105","true","19102","0.608","15","true"
"19103","0.3936","105","true","19103","0.6064","15","true"
"19104","0.3896","105","true","19104","0.6104","15","true"
"19105","0.3876","105","true","19105","0.6124","15","true"
"19106","0.3884","105","true","19106","0.6116","15","true"
"19107","0.404","105","true","19107","0.596","15","true"
"19108","0.3844","105","true","19108","0.6156","15","true"
"19109","0.3976","105","true","19109","0.6024","15","true"
"19110","0.4052","105","true","19110","0.5948","15","true"
"19111","0.4048","105","true","19111","0.5952","15","true"
"19112","0.412","105","true","19112","0.588","15","true"
"19113","0.4096","105","true","19113","0.5904","15","true"
"19114","0.4064","105","true","19114","0.5936","15","true"
"19115","0.4048","105","true","19115","0.5952","15","true"
"19116","0.398","105","true","19116","0.602","15","true"
"19117","0.4116","105","true","19117","0.5884","15","true"
"19118","0.3992","105","true","19118","0.6008","15","true"
"19119","0.4084","105","true","19119","0.5916","15","true"
"19120","0.3992","105","true","19120","0.6008","15","true"
"19121","0.382","105","true","19121","0.618","15","true"
"19122","0.3792","105","true","19122","0.6208","15","true"
"19123","0.4052","105","true","19123","0.5948","15","true"
"19124","0.4076","105","true","19124","0.5924","15","true"
"19125","0.3964","105","true","19125","0.6036","15","true"
"19126","0.3944","105","true","19126","0.6056","15","true"
"19127","0.398","105","true","19127","0.602","15","true"
"19128","0.3936","105","true","19128","0.6064","15","true"
"19129","0.3884","105","true","19129","0.6116","15","true"
"19130","0.3912","105","true","19130","0.6088","15","true"
"19131","0.396","105","true","19131","0.604","15","true"
"19132","0.3832","105","true","19132","0.6168","15","true"
"19133","0.4064","105","true","19133","0.5936","15","true"
"19134","0.4008","105","true","19134","0.5992","15","true"
"19135","0.3844","105","true","19135","0.6156","15","true"
"19136","0.4036","105","true","19136","0.5964","15","true"
"19137","0.408","105","true","19137","0.592","15","true"
"19138","0.3928","105","true","19138","0.6072","15","true"
"19139","0.4068","105","true","19139","0.5932","15","true"
"19140","0.4048","105","true","19140","0.5952","15","true"
"19141","0.4172","105","true","19141","0.5828","15","true"
"19142","0.4056","105","true","19142","0.5944","15","true"
"19143","0.3984","105","true","19143","0.6016","15","true"
"19144","0.4012","105","true","19144","0.5988","15","true"
"19145","0.3888","105","true","19145","0.6112","15","true"
"19146","0.3768","105","true","19146","0.6232","15","true"
"19147","0.3904","105","true","19147","0.6096","15","true"
"19148","0.4004","105","true","19148","0.5996","15","true"
"19149","0.4088","105","true","19149","0.5912","15","true"
"19150","0.4008","105","true","19150","0.5992","15","true"
"19151","0.39","105","true","19151","0.61","15","true"
"19152","0.3852","105","true","19152","0.6148","15","true"
"19153","0.3848","105","true","19153","0.6152","15","true"
"19154","0.408","105","true","19154","0.592","15","true"
"19155","0.3892","105","true","19155","0.6108","15","true"
"19156","0.3984","105","true","19156","0.6016","15","true"
"19157","0.4064","105","true","19157","0.5936","15","true"
"19158","0.4188","105","true","19158","0.5812","15","true"
"19159","0.4052","105","true","19159","0.5948","15","true"
"19160","0.3804","105","true","19160","0.6196","15","true"
"19161","0.3916","105","true","19161","0.6084","15","true"
"19162","0.3964","105","true","19162","0.6036","15","true"
"19163","0.3956","105","true","19163","0.6044","15","true"
"19164","0.4064","105","true","19164","0.5936","15","true"
"19165","0.39","105","true","19165","0.61","15","true"
"19166","0.4068","105","true","19166","0.5932","15","true"
"19167","0.39","105","true","19167","0.61","15","true"
"19168","0.3884","105","true","19168","0.6116","15","true"
"19169","0.4036","105","true","19169","0.5964","15","true"
"19170","0.4064","105","true","19170","0.5936","15","true"
"19171","0.3932","105","true","19171","0.6068","15","true"
"19172","0.3916","105","true","19172","0.6084","15","true"
"19173","0.4004","105","true","19173","0.5996","15","true"
"19174","0.3836","105","true","19174","0.6164","15","true"
"19175","0.3824","105","true","19175","0.6176","15","true"
"19176","0.388","105","true","19176","0.612","15","true"
"19177","0.3956","105","true","19177","0.6044","15","true"
"19178","0.3904","105","true","19178","0.6096","15","true"
"19179","0.3884","105","true","19179","0.6116","15","true"
"19180","0.3972","105","true","19180","0.6028","15","true"
"19181","0.4044","105","true","19181","0.5956","15","true"
"19182","0.3968","105","true","19182","0.6032","15","true"
"19183","0.3972","105","true","19183","0.6028","15","true"
"19184","0.408","105","true","19184","0.592","15","true"
"19185","0.3956","105","true","19185","0.6044","15","true"
"19186","0.4028","105","true","19186","0.5972","15","true"
"19187","0.3964","105","true","19187","0.6036","15","true"
"19188","0.3876","105","true","19188","0.6124","15","true"
"19189","0.3912","105","true","19189","0.6088","15","true"
"19190","0.4104","105","true","19190","0.5896","15","true"
"19191","0.3984","105","true","19191","0.6016","15","true"
"19192","0.4016","105","true","19192","0.5984","15","true"
"19193","0.406","105","true","19193","0.594","15","true"
"19194","0.406","105","true","19194","0.594","15","true"
"19195","0.3984","105","true","19195","0.6016","15","true"
"19196","0.4104","105","true","19196","0.5896","15","true"
"19197","0.4016","105","true","19197","0.5984","15","true"
"19198","0.4036","105","true","19198","0.5964","15","true"
"19199","0.3816","105","true","19199","0.6184","15","true"
"19200","0.4056","105","true","19200","0.5944","15","true"
"19201","0.3924","105","true","19201","0.6076","15","true"
"19202","0.3752","105","true","19202","0.6248","15","true"
"19203","0.4072","105","true","19203","0.5928","15","true"
"19204","0.4004","105","true","19204","0.5996","15","true"
"19205","0.3972","105","true","19205","0.6028","15","true"
"19206","0.382","105","true","19206","0.618","15","true"
"19207","0.3776","105","true","19207","0.6224","15","true"
"19208","0.3936","105","true","19208","0.6064","15","true"
"19209","0.404","105","true","19209","0.596","15","true"
"19210","0.3972","105","true","19210","0.6028","15","true"
"19211","0.3904","105","true","19211","0.6096","15","true"
"19212","0.39","105","true","19212","0.61","15","true"
"19213","0.3892","105","true","19213","0.6108","15","true"
"19214","0.4108","105","true","19214","0.5892","15","true"
"19215","0.402","105","true","19215","0.598","15","true"
"19216","0.4012","105","true","19216","0.5988","15","true"
"19217","0.3956","105","true","19217","0.6044","15","true"
"19218","0.3924","105","true","19218","0.6076","15","true"
"19219","0.3916","105","true","19219","0.6084","15","true"
"19220","0.3924","105","true","19220","0.6076","15","true"
"19221","0.3932","105","true","19221","0.6068","15","true"
"19222","0.4028","105","true","19222","0.5972","15","true"
"19223","0.3984","105","true","19223","0.6016","15","true"
"19224","0.4024","105","true","19224","0.5976","15","true"
"19225","0.4064","105","true","19225","0.5936","15","true"
"19226","0.41","105","true","19226","0.59","15","true"
"19227","0.4072","105","true","19227","0.5928","15","true"
"19228","0.4068","105","true","19228","0.5932","15","true"
"19229","0.3932","105","true","19229","0.6068","15","true"
"19230","0.4068","105","true","19230","0.5932","15","true"
"19231","0.3972","105","true","19231","0.6028","15","true"
"19232","0.4024","105","true","19232","0.5976","15","true"
"19233","0.402","105","true","19233","0.598","15","true"
"19234","0.392","105","true","19234","0.608","15","true"
"19235","0.3964","105","true","19235","0.6036","15","true"
"19236","0.41","105","true","19236","0.59","15","true"
"19237","0.3896","105","true","19237","0.6104","15","true"
"19238","0.414","105","true","19238","0.586","15","true"
"19239","0.4204","105","true","19239","0.5796","15","true"
"19240","0.4008","105","true","19240","0.5992","15","true"
"19241","0.4092","105","true","19241","0.5908","15","true"
"19242","0.3884","105","true","19242","0.6116","15","true"
"19243","0.3936","105","true","19243","0.6064","15","true"
"19244","0.4028","105","true","19244","0.5972","15","true"
"19245","0.3892","105","true","19245","0.6108","15","true"
"19246","0.4004","105","true","19246","0.5996","15","true"
"19247","0.404","105","true","19247","0.596","15","true"
"19248","0.3816","105","true","19248","0.6184","15","true"
"19249","0.3952","105","true","19249","0.6048","15","true"
"19250","0.4092","105","true","19250","0.5908","15","true"
"19251","0.4112","105","true","19251","0.5888","15","true"
"19252","0.404","105","true","19252","0.596","15","true"
"19253","0.3996","105","true","19253","0.6004","15","true"
"19254","0.3928","105","true","19254","0.6072","15","true"
"19255","0.3796","105","true","19255","0.6204","15","true"
"19256","0.3932","105","true","19256","0.6068","15","true"
"19257","0.4028","105","true","19257","0.5972","15","true"
"19258","0.3928","105","true","19258","0.6072","15","true"
"19259","0.4032","105","true","19259","0.5968","15","true"
"19260","0.3912","105","true","19260","0.6088","15","true"
"19261","0.3844","105","true","19261","0.6156","15","true"
"19262","0.3952","105","true","19262","0.6048","15","true"
"19263","0.4084","105","true","19263","0.5916","15","true"
"19264","0.398","105","true","19264","0.602","15","true"
"19265","0.4004","105","true","19265","0.5996","15","true"
"19266","0.3964","105","true","19266","0.6036","15","true"
"19267","0.4108","105","true","19267","0.5892","15","true"
"19268","0.4044","105","true","19268","0.5956","15","true"
"19269","0.388","105","true","19269","0.612","15","true"
"19270","0.3992","105","true","19270","0.6008","15","true"
"19271","0.4068","105","true","19271","0.5932","15","true"
"19272","0.4036","105","true","19272","0.5964","15","true"
"19273","0.398","105","true","19273","0.602","15","true"
"19274","0.3904","105","true","19274","0.6096","15","true"
"19275","0.396","105","true","19275","0.604","15","true"
"19276","0.3844","105","true","19276","0.6156","15","true"
"19277","0.4108","105","true","19277","0.5892","15","true"
"19278","0.38","105","true","19278","0.62","15","true"
"19279","0.4112","105","true","19279","0.5888","15","true"
"19280","0.3992","105","true","19280","0.6008","15","true"
"19281","0.4016","105","true","19281","0.5984","15","true"
"19282","0.398","105","true","19282","0.602","15","true"
"19283","0.4064","105","true","19283","0.5936","15","true"
"19284","0.4116","105","true","19284","0.5884","15","true"
"19285","0.3972","105","true","19285","0.6028","15","true"
"19286","0.3976","105","true","19286","0.6024","15","true"
"19287","0.4044","105","true","19287","0.5956","15","true"
"19288","0.4136","105","true","19288","0.5864","15","true"
"19289","0.3984","105","true","19289","0.6016","15","true"
"19290","0.4152","105","true","19290","0.5848","15","true"
"19291","0.3916","105","true","19291","0.6084","15","true"
"19292","0.3964","105","true","19292","0.6036","15","true"
"19293","0.3948","105","true","19293","0.6052","15","true"
"19294","0.3856","105","true","19294","0.6144","15","true"
"19295","0.39","105","true","19295","0.61","15","true"
"19296","0.3888","105","true","19296","0.6112","15","true"
"19297","0.4092","105","true","19297","0.5908","15","true"
"19298","0.396","105","true","19298","0.604","15","true"
"19299","0.4236","105","true","19299","0.5764","15","true"
"19300","0.3948","105","true","19300","0.6052","15","true"
"19301","0.394","105","true","19301","0.606","15","true"
